income,property_value,loan_amount,interest_rate,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,covenant_count
96.0,815000.0,95000.0,7.87,False,False,False,False,False,True,False,327.0
41.0,135000.0,105000.0,5.872,False,False,False,False,False,False,True,0.0
67.0,265000.0,245000.0,7.5,False,False,False,False,False,False,True,0.0
125.0,565000.0,335000.0,5.95,False,False,False,False,False,False,True,10.0
169.0,175000.0,165000.0,6.375,False,False,False,False,False,False,True,0.0
81.0,345000.0,335000.0,7.375,False,False,False,False,False,False,False,0.0
91.0,155000.0,145000.0,7.125,False,False,False,False,False,False,True,0.0
102.0,245000.0,15000.0,6.75,False,False,False,False,False,False,True,0.0
79.0,265000.0,255000.0,5.625,False,False,False,False,False,False,True,0.0
131.0,505000.0,385000.0,6.625,False,False,False,False,False,False,True,0.0
60.0,325000.0,255000.0,5.5,False,False,False,False,False,False,True,0.0
78.0,265000.0,205000.0,6.625,False,False,False,False,False,False,True,0.0
162.0,515000.0,505000.0,7.125,True,False,False,False,False,False,False,0.0
68.0,345000.0,325000.0,6.99,False,False,False,False,False,False,True,0.0
58.0,235000.0,215000.0,7.625,False,False,False,False,False,False,True,0.0
146.0,425000.0,345000.0,7.25,False,False,False,False,False,False,True,0.0
99.0,205000.0,145000.0,6.99,False,False,False,False,False,False,True,0.0
120.0,245000.0,235000.0,6.0,False,False,False,True,False,False,False,0.0
60.0,345000.0,295000.0,5.875,False,False,False,False,False,False,True,0.0
123.0,195000.0,15000.0,0.0,False,True,False,False,False,False,False,0.0
73.0,405000.0,325000.0,6.125,True,False,False,False,False,False,False,0.0
97.0,255000.0,245000.0,6.75,False,False,False,False,False,False,True,0.0
96.0,1275000.0,695000.0,7.25,False,False,False,False,False,True,False,0.0
60.0,325000.0,85000.0,8.99,False,False,False,False,False,True,False,0.0
45.0,175000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
96.0,335000.0,345000.0,6.25,False,False,False,False,False,True,False,0.0
190.0,445000.0,355000.0,6.5,False,False,False,False,False,False,True,0.0
50.0,295000.0,245000.0,6.5,False,False,False,False,False,False,True,0.0
77.0,365000.0,345000.0,5.5,True,False,False,False,False,False,False,0.0
110.0,455000.0,365000.0,6.625,False,False,False,False,False,False,True,0.0
151.0,605000.0,485000.0,6.125,False,False,False,False,False,False,True,0.0
219.0,645000.0,65000.0,9.8,False,False,False,False,False,True,False,0.0
96.0,395000.0,375000.0,6.625,False,False,False,False,False,True,False,0.0
30.0,155000.0,135000.0,7.375,False,False,False,False,False,False,True,0.0
135.0,365000.0,285000.0,7.875,False,False,False,False,False,False,True,0.0
96.0,415000.0,365000.0,6.625,False,False,False,False,False,True,False,0.0
55.0,155000.0,145000.0,6.5,False,False,False,False,False,False,True,0.0
100.0,395000.0,175000.0,7.125,False,True,False,False,False,False,False,0.0
96.0,105000.0,85000.0,8.0,False,False,False,False,False,True,False,0.0
118.0,335000.0,175000.0,5.99,False,False,False,False,False,False,True,461.0
191.0,195000.0,155000.0,7.625,False,False,False,False,False,False,True,0.0
82.0,205000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
61.0,145000.0,145000.0,6.75,False,False,False,False,False,False,True,0.0
63.0,275000.0,265000.0,7.375,False,False,False,False,False,False,True,0.0
43.0,155000.0,135000.0,6.625,False,False,False,False,False,False,True,0.0
74.0,255000.0,235000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,65000.0,55000.0,8.0,False,False,False,False,False,True,False,0.0
85.0,325000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
49.0,235000.0,225000.0,5.875,False,False,False,False,False,False,True,0.0
141.0,725000.0,475000.0,7.49,False,False,False,False,False,False,True,0.0
229.0,735000.0,655000.0,7.375,False,False,False,False,False,False,True,212.0
54.0,175000.0,175000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,215000.0,125000.0,3.0,False,False,False,False,False,True,False,0.0
150.0,245000.0,235000.0,6.875,False,False,False,False,False,False,True,0.0
238.0,625000.0,335000.0,6.375,False,False,False,False,False,False,True,0.0
53.0,175000.0,175000.0,5.5,True,False,False,False,False,False,False,0.0
96.0,375000.0,375000.0,7.5,False,False,False,False,False,True,False,0.0
143.0,845000.0,405000.0,8.75,False,False,False,False,False,False,True,0.0
37.0,195000.0,15000.0,0.0,True,False,False,False,False,False,False,0.0
54.0,265000.0,215000.0,6.875,False,False,False,False,False,False,True,0.0
236.0,925000.0,725000.0,5.875,False,False,False,False,False,False,True,58.0
181.0,415000.0,335000.0,6.5,False,False,False,False,False,True,False,0.0
181.0,485000.0,475000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,265000.0,255000.0,6.75,False,False,False,False,False,True,False,0.0
52.0,195000.0,185000.0,6.875,False,False,False,False,False,True,False,0.0
54.0,505000.0,405000.0,6.5,False,False,False,False,True,False,False,0.0
122.0,615000.0,415000.0,5.25,False,False,False,False,False,False,False,0.0
141.0,305000.0,275000.0,6.5,False,False,False,False,False,False,True,0.0
74.0,235000.0,225000.0,7.625,False,False,False,False,False,False,False,0.0
62.0,155000.0,145000.0,6.5,False,False,False,False,False,False,True,0.0
67.0,265000.0,245000.0,6.5,False,False,False,False,False,False,True,0.0
122.0,445000.0,395000.0,6.5,False,False,False,False,False,False,True,0.0
172.0,845000.0,515000.0,7.25,False,False,False,False,False,False,True,198.0
71.0,275000.0,175000.0,6.99,False,False,False,False,False,False,True,0.0
165.0,465000.0,275000.0,5.375,False,False,False,False,False,False,True,0.0
505.0,325000.0,905000.0,6.25,False,False,False,False,False,False,True,0.0
146.0,435000.0,345000.0,6.5,False,False,False,False,False,False,True,0.0
146.0,85000.0,85000.0,7.56,False,False,False,False,False,False,True,0.0
159.0,935000.0,585000.0,6.125,False,False,False,False,False,True,False,19.0
60.0,165000.0,155000.0,7.375,False,False,False,False,False,False,True,0.0
140.0,255000.0,235000.0,5.5,False,False,False,False,False,False,True,315.0
205.0,525000.0,475000.0,7.0,False,False,False,False,False,False,True,150.0
279.0,565000.0,535000.0,6.5,False,False,False,False,False,False,True,3.0
381.0,975000.0,255000.0,6.875,False,False,False,False,False,False,True,0.0
96.0,315000.0,165000.0,6.99,False,False,False,False,False,True,False,0.0
65.0,255000.0,215000.0,5.575,False,False,False,False,False,False,True,0.0
96.0,315000.0,305000.0,6.375,False,False,False,False,False,True,False,0.0
84.0,275000.0,285000.0,5.75,False,False,False,False,False,False,True,0.0
58.0,245000.0,225000.0,7.874,False,False,False,False,False,False,True,0.0
118.0,605000.0,475000.0,5.75,False,False,False,False,False,True,False,0.0
96.0,725000.0,185000.0,7.625,False,False,False,False,False,True,False,0.0
130.0,445000.0,325000.0,6.0,False,False,False,False,False,False,True,0.0
96.0,445000.0,435000.0,5.75,False,False,False,False,False,False,True,3.0
138.0,365000.0,355000.0,5.875,False,False,False,False,False,False,True,0.0
204.0,395000.0,375000.0,5.875,False,False,False,False,False,False,True,0.0
88.0,225000.0,225000.0,6.875,False,False,False,False,False,False,True,0.0
62.0,465000.0,295000.0,6.0,False,False,False,False,False,False,True,0.0
96.0,505000.0,505000.0,5.99,False,False,False,False,False,True,False,0.0
90.0,505000.0,485000.0,5.5,False,False,False,False,False,False,True,0.0
112.0,335000.0,325000.0,7.0,False,False,False,False,False,False,True,0.0
58.0,245000.0,235000.0,7.125,True,False,False,False,False,False,False,132.0
53.0,225000.0,225000.0,5.625,False,False,False,False,False,False,True,0.0
96.0,655000.0,245000.0,6.875,False,False,False,False,False,True,False,88.0
361.0,1215000.0,725000.0,7.375,False,False,False,False,False,False,True,0.0
115.0,145000.0,115000.0,6.49,True,False,False,False,False,False,False,0.0
118.0,165000.0,155000.0,7.25,False,False,False,False,False,False,True,0.0
96.0,295000.0,235000.0,6.99,False,False,False,False,False,False,True,0.0
28.0,95000.0,85000.0,6.875,False,False,False,False,False,False,True,0.0
65.0,235000.0,225000.0,7.0,False,False,False,False,False,False,True,0.0
207.0,575000.0,405000.0,6.5,False,False,False,False,False,False,True,0.0
61.0,245000.0,245000.0,6.5,False,False,False,False,False,False,True,0.0
115.0,435000.0,405000.0,6.625,False,False,False,False,False,True,False,0.0
80.0,295000.0,285000.0,7.0,False,False,False,False,False,False,True,233.0
85.0,245000.0,235000.0,6.75,False,False,False,False,False,True,False,0.0
96.0,345000.0,305000.0,7.125,False,False,False,False,False,True,False,233.0
108.0,295000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
222.0,735000.0,665000.0,7.75,True,False,False,False,False,False,False,0.0
93.0,285000.0,275000.0,6.5,False,False,False,False,False,True,False,82.0
96.0,295000.0,285000.0,6.375,False,False,False,False,False,True,False,0.0
71.0,305000.0,255000.0,6.5,False,False,False,False,False,False,True,0.0
96.0,165000.0,165000.0,5.5,False,False,False,False,False,True,False,0.0
39.0,345000.0,255000.0,8.125,False,False,False,False,False,False,False,0.0
96.0,215000.0,215000.0,6.125,False,False,False,False,False,True,False,0.0
65.0,285000.0,265000.0,6.75,False,False,False,False,False,False,True,0.0
155.0,415000.0,325000.0,7.375,False,False,False,False,False,False,True,12.0
37.0,125000.0,125000.0,5.99,False,False,False,False,False,False,True,0.0
35.0,145000.0,125000.0,7.125,False,False,False,False,False,False,False,0.0
69.0,185000.0,175000.0,6.625,False,False,False,False,False,False,True,0.0
226.0,465000.0,395000.0,7.99,False,False,False,False,False,False,True,145.0
96.0,375000.0,5000.0,3.875,False,False,False,False,False,True,False,0.0
113.0,435000.0,415000.0,7.625,False,False,False,False,False,False,True,0.0
96.0,145000.0,145000.0,6.75,False,False,False,False,False,True,False,0.0
96.0,345000.0,335000.0,6.125,False,False,False,False,False,True,False,0.0
51.0,355000.0,135000.0,6.875,False,False,False,False,False,False,True,0.0
279.0,825000.0,565000.0,4.875,False,False,False,False,False,False,True,0.0
65.0,295000.0,235000.0,6.375,False,False,False,False,False,False,True,0.0
96.0,635000.0,655000.0,7.125,False,False,False,False,False,True,False,0.0
162.0,495000.0,395000.0,5.25,False,False,False,False,False,False,True,0.0
183.0,565000.0,425000.0,7.49,False,False,False,False,False,False,True,875.0
60.0,255000.0,255000.0,6.375,False,False,False,False,False,True,False,0.0
163.0,185000.0,145000.0,6.375,False,False,False,False,False,True,False,0.0
96.0,155000.0,135000.0,2.99,False,False,False,False,False,True,False,0.0
96.0,185000.0,175000.0,7.63,False,False,False,False,False,True,False,0.0
83.0,295000.0,235000.0,7.125,False,False,False,False,False,False,True,0.0
159.0,485000.0,385000.0,7.25,False,False,False,False,False,False,True,0.0
60.0,195000.0,195000.0,7.125,False,False,False,False,False,False,True,0.0
47.0,165000.0,155000.0,7.0,False,False,False,False,False,False,True,0.0
117.0,255000.0,245000.0,6.75,False,False,False,False,False,False,True,13.0
115.0,255000.0,245000.0,5.625,False,False,False,False,False,False,True,351.0
298.0,565000.0,425000.0,7.25,False,False,False,False,False,True,False,70.0
75.0,255000.0,245000.0,7.0,False,False,False,False,False,False,True,0.0
280.0,765000.0,505000.0,5.875,False,False,False,False,False,False,True,0.0
70.0,355000.0,15000.0,0.0,True,False,False,False,False,False,False,0.0
74.0,225000.0,185000.0,6.25,False,False,False,False,False,False,True,0.0
27.0,75000.0,65000.0,7.25,False,False,False,False,False,False,True,0.0
106.0,335000.0,325000.0,6.625,False,False,False,False,False,False,True,0.0
311.0,705000.0,545000.0,6.875,False,False,False,False,False,False,True,0.0
78.0,255000.0,105000.0,6.75,False,False,False,False,False,False,True,0.0
96.0,505000.0,275000.0,7.0,False,False,False,False,False,True,False,0.0
40.0,275000.0,125000.0,5.75,False,False,False,False,False,False,True,0.0
250.0,1255000.0,955000.0,6.54,False,False,False,False,False,False,True,0.0
47.0,285000.0,195000.0,6.375,False,False,False,False,False,False,True,130.0
100.0,275000.0,265000.0,6.125,False,False,False,False,False,False,True,130.0
96.0,295000.0,295000.0,6.25,False,False,False,False,False,True,False,0.0
58.0,155000.0,155000.0,6.499,False,False,False,False,False,False,True,0.0
70.0,135000.0,135000.0,5.963,False,False,False,False,False,False,True,0.0
55.0,595000.0,215000.0,6.875,False,False,False,False,False,False,True,0.0
123.0,275000.0,245000.0,6.998,False,False,False,False,False,False,True,0.0
71.0,265000.0,135000.0,9.95,False,False,False,False,False,False,True,0.0
62.0,255000.0,255000.0,6.5,False,False,False,False,False,False,True,0.0
84.0,335000.0,325000.0,7.5,False,False,False,False,False,False,True,0.0
151.0,285000.0,215000.0,6.25,False,False,False,False,False,False,True,0.0
100.0,295000.0,15000.0,0.0,True,False,False,False,False,False,False,0.0
317.0,925000.0,405000.0,7.375,False,False,False,False,False,False,True,0.0
109.0,415000.0,405000.0,6.625,False,False,False,False,False,False,True,205.0
153.0,655000.0,345000.0,6.375,False,False,False,False,False,False,True,0.0
68.0,175000.0,175000.0,7.124,False,False,False,False,False,False,True,0.0
115.0,345000.0,325000.0,6.75,False,False,False,False,False,False,True,0.0
79.0,295000.0,285000.0,6.375,False,False,False,False,False,False,False,0.0
280.0,635000.0,505000.0,6.75,False,False,False,False,False,False,False,0.0
108.0,345000.0,275000.0,7.125,False,False,False,False,False,False,True,0.0
96.0,115000.0,75000.0,7.1,False,False,False,False,False,True,False,0.0
60.0,245000.0,235000.0,7.625,False,False,False,False,False,False,True,0.0
28.0,375000.0,115000.0,5.75,False,False,False,False,False,False,True,0.0
55.0,115000.0,105000.0,7.75,False,False,False,False,False,False,True,0.0
142.0,255000.0,255000.0,6.5,False,False,False,False,False,False,True,0.0
177.0,135000.0,115000.0,6.375,False,False,False,False,False,False,True,0.0
85.0,345000.0,325000.0,6.01,False,False,False,False,False,False,True,0.0
96.0,425000.0,415000.0,6.5,False,False,False,False,False,True,False,22.0
96.0,1855000.0,1485000.0,5.75,False,False,False,False,False,True,False,0.0
67.0,295000.0,295000.0,7.125,True,False,False,False,False,False,False,0.0
69.0,145000.0,15000.0,0.0,False,False,False,False,False,True,False,0.0
151.0,425000.0,295000.0,5.375,False,False,False,False,False,True,False,0.0
83.0,265000.0,245000.0,6.625,False,False,False,False,False,False,True,0.0
118.0,515000.0,405000.0,7.375,False,False,False,False,False,True,False,0.0
174.0,335000.0,205000.0,6.5,False,False,False,False,False,True,False,0.0
518.0,425000.0,345000.0,7.74,False,False,False,False,False,False,True,0.0
63.0,245000.0,235000.0,6.25,False,False,False,False,False,False,True,0.0
70.0,425000.0,295000.0,7.5,False,False,False,False,False,False,True,0.0
126.0,355000.0,255000.0,5.875,False,False,False,False,False,True,False,0.0
117.0,145000.0,145000.0,6.5,False,False,False,False,False,False,True,0.0
66.0,205000.0,195000.0,7.5,False,False,False,False,False,False,True,0.0
108.0,385000.0,375000.0,7.25,False,False,False,False,False,True,False,0.0
67.0,215000.0,205000.0,6.75,False,False,False,False,False,False,True,0.0
84.0,445000.0,425000.0,6.35,False,False,False,False,False,True,False,0.0
56.0,215000.0,215000.0,7.75,False,False,False,False,False,False,True,0.0
143.0,375000.0,355000.0,6.0,False,False,False,False,False,False,True,0.0
420.0,605000.0,475000.0,6.99,False,False,False,False,False,False,True,14.0
242.0,495000.0,485000.0,6.75,True,False,False,False,False,False,False,0.0
159.0,645000.0,515000.0,6.875,False,False,False,False,False,False,True,0.0
81.0,255000.0,245000.0,6.55,False,False,False,False,False,False,True,0.0
67.0,235000.0,225000.0,7.0,False,False,False,False,False,False,True,0.0
66.0,195000.0,145000.0,7.625,False,False,False,False,False,False,True,0.0
40.0,195000.0,185000.0,6.5,False,False,False,False,False,False,False,0.0
73.0,235000.0,185000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,335000.0,285000.0,6.25,False,False,False,False,False,True,False,198.0
52.0,215000.0,215000.0,6.625,False,False,False,False,False,False,True,0.0
129.0,535000.0,425000.0,6.75,False,False,False,False,False,False,True,0.0
85.0,215000.0,225000.0,6.375,False,False,False,False,False,False,True,0.0
69.0,385000.0,375000.0,7.25,False,False,False,False,False,False,True,10.0
96.0,655000.0,475000.0,8.61,False,False,False,False,False,True,False,88.0
53.0,255000.0,265000.0,6.25,False,False,False,False,False,False,True,0.0
94.0,195000.0,5000.0,6.875,False,True,False,False,False,False,False,0.0
96.0,1415000.0,555000.0,4.625,False,False,False,False,False,True,False,0.0
